"from_station_id","to_station_id","fare_octo_adult","fare_octo_child","fare_octo_elderly","fare_octo_pwd","fare_octo_student","fare_octo_joyyou_sixty","fare_single_adult","fare_single_child","fare_single_elderly"
"445","448",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","450",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","455",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","460",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","490",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","500",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","468",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","480",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","510",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","520",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","530",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"445","540",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"445","550",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","560",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","570",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"445","580",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"445","590",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"445","600",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","1",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"448","10",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"448","15",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"448","20",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"448","30",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"448","240",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"448","250",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"448","260",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"448","265",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"448","920",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"448","40",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"448","50",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"448","60",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"448","70",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"448","75",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"448","80",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"448","170",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"448","180",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"448","190",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"448","200",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"448","212",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"448","220",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"448","230",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"448","270",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"448","275",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"448","280",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"448","295",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"448","300",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"448","310",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"448","320",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"448","330",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"448","90",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","100",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","110",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","120",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","130",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","140",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","150",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","160",6.10,3.00,2.00,2.00,3.00,2.00,5.50,3.00,3.00
"448","340",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","350",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","360",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","370",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","380",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","390",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","400",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","425",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","430",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","435",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","445",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","448",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"448","450",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","455",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","460",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","490",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","500",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","468",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","480",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","510",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","520",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","530",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","540",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","550",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","560",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"448","570",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","580",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","590",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"448","600",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","1",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"450","10",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"450","15",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"450","20",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"450","30",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"450","240",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"450","250",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"450","260",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"450","265",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"450","920",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"450","40",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"450","50",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"450","60",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"450","70",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"450","75",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"450","80",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"450","170",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"450","180",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"450","190",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"450","200",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"450","212",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"450","220",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"450","230",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"450","270",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"450","275",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"450","280",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"450","295",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"450","300",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"450","310",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"450","320",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"450","330",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"450","90",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","100",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","110",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","120",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","130",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","140",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","150",6.10,3.00,2.00,2.00,3.00,2.00,5.50,3.00,3.00
"450","160",6.10,3.00,2.00,2.00,3.00,2.00,5.50,3.00,3.00
"450","340",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","350",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","360",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","370",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","380",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","390",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","400",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","425",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","430",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","435",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","445",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","448",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","450",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"450","455",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","460",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","490",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","500",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","468",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","480",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","510",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","520",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","530",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"450","540",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","550",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","560",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","570",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","580",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","590",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"450","600",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","1",7.70,3.80,2.00,2.00,3.80,2.00,8.00,4.00,4.00
"455","10",7.70,3.80,2.00,2.00,3.80,2.00,8.00,4.00,4.00
"455","15",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"455","20",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"455","30",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"455","240",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"455","250",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"455","260",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"455","265",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"455","920",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"455","40",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"455","50",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"455","60",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"455","70",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"455","75",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"455","80",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"455","170",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"455","180",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"455","190",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"455","200",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"455","212",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"455","220",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"455","230",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"455","270",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"455","275",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"455","280",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"455","295",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"455","300",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"455","310",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"455","320",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"455","330",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"455","90",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","100",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","110",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","120",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","130",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","140",6.10,3.00,2.00,2.00,3.00,2.00,5.50,3.00,3.00
"455","150",6.10,3.00,2.00,2.00,3.00,2.00,5.50,3.00,3.00
"455","160",6.10,3.00,2.00,2.00,3.00,2.00,5.50,3.00,3.00
"455","340",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","350",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","360",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","370",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","380",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","390",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","400",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","425",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","430",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","435",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","445",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","448",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","450",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","455",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"455","460",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","490",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","500",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","468",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","480",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","510",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","520",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","530",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","540",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","550",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"455","560",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","570",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","580",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","590",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"455","600",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","1",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"460","10",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"460","15",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"460","20",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"460","30",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"460","240",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"460","250",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"460","260",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"460","265",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"460","920",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"460","40",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"460","50",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"460","60",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"460","70",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"460","75",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"460","80",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"460","170",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"460","180",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"460","190",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"460","200",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"460","212",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"460","220",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"460","230",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"460","270",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"460","275",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"460","280",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"460","295",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"460","300",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"460","310",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"460","320",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"460","330",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"460","90",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","100",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","110",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","120",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","130",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","140",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","150",6.10,3.00,2.00,2.00,3.00,2.00,5.50,3.00,3.00
"460","160",6.10,3.00,2.00,2.00,3.00,2.00,5.50,3.00,3.00
"460","340",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","350",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","360",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","370",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","380",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","390",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","400",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","425",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","430",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","435",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","445",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","448",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","450",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","455",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","460",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"460","490",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","500",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","468",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","480",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","510",5.10,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","520",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","530",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","540",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","550",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"460","560",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","570",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","580",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","590",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"460","600",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"490","1",7.70,3.80,2.00,2.00,3.80,2.00,8.00,4.00,4.00
"490","10",7.70,3.80,2.00,2.00,3.80,2.00,8.00,4.00,4.00
"490","15",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"490","20",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"490","30",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"490","240",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"490","250",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"490","260",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"490","265",6.50,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"490","920",7.40,3.30,2.00,2.00,3.30,2.00,8.00,4.00,4.00
"490","40",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"490","50",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"490","60",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"490","70",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"490","75",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"490","80",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"490","170",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"490","180",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"490","190",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"490","200",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"490","212",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"490","220",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"490","230",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"490","270",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"490","275",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"490","280",6.50,3.30,2.00,2.00,3.30,2.00,6.50,3.50,3.50
"490","295",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"490","300",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"490","310",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"490","320",6.10,3.00,2.00,2.00,3.00,2.00,6.50,3.50,3.50
"490","330",5.40,2.60,2.00,2.00,2.60,2.00,6.50,3.50,3.50
"490","90",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"490","100",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"490","110",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"490","120",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"490","130",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"490","140",6.10,3.00,2.00,2.00,3.00,2.00,5.50,3.00,3.00
"490","150",6.10,3.00,2.00,2.00,3.00,2.00,5.50,3.00,3.00
"490","160",6.10,3.00,2.00,2.00,3.00,2.00,5.50,3.00,3.00
"490","340",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"490","350",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"490","360",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"490","370",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"490","380",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"490","390",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"490","400",5.40,2.60,2.00,2.00,2.60,2.00,5.50,3.00,3.00
"490","425",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"490","430",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
"490","435",5.30,2.20,2.00,2.00,2.20,2.00,5.50,3.00,3.00
